idx,pathway_name,pathway_id,gene_name,gene_id,protein_id
111,NA,NA,sll1773,sll1773,P73623
111,NA,NA,slr1871,slr1871,P73624
111,Mismatch repair,syn03430,mutS,sll1772,P73625
111,NA,NA,sll1771,sll1771,P73626
111,NA,NA,sll1770,sll1770,P73627
111,NA,NA,sll1769,sll1769,P73628
111,NA,NA,ssl3383,ssl3383,P73629
112,NA,NA,ssl3382,ssl3382,P73630
112,Quorum sensing,syn02024,sll1768,sll1768,P73631
112,D-Alanine metabolism,syn00473,ddlA,slr1874,P73632
112,NA,NA,exoD,slr1875,P73633
112,NA,NA,ssl3379,ssl3379,P73634
112,NA,NA,slr1876,slr1876,P73635
112,Ribosome,syn03010,rps6,sll1767,P73636
112,NA,NA,hpcE,slr1877,P73637
112,Photosynthesis - antenna proteins,syn00196,cpcE,slr1878,P73638
112,NA,NA,aslB,sll1766,P73639
113,NA,NA,sll1765,sll1765,P73640
113,NA,NA,sll1764,sll1764,P73641
113,NA,NA,sll1763,sll1763,P73642
113,NA,NA,sll1762,sll1762,P73643
113,Porphyrin and chlorophyll metabolism,syn00860,cbiL,slr1879,P73644
113,NA,NA,sll1761,sll1761,P73645
113,"Glycine, serine and threonine metabolism",syn00260,thrB,sll1760,P73646
113,NA,NA,slr1880,slr1880,P73647
113,Amino sugar and nucleotide sugar metabolism,syn00520,sll1758,sll1758,P73648
113,NA,NA,ssr3184,ssr3184,P73649
114,ABC transporters,syn02010,livF,slr1881,P73650
114,Riboflavin metabolism,syn00740,slr1882,slr1882,P73651
114,NA,NA,sll1757,sll1757,P73652
114,NA,NA,ssr3188,ssr3188,P73653
114,NA,NA,ssl3364,ssl3364,P73654
114,Aminoacyl-tRNA biosynthesis,syn00970,trpS,slr1884,P73655
114,NA,NA,ssr3189,ssr3189,P73656
114,NA,NA,slr1885,slr1885,P73657
114,NA,NA,slr1886,slr1886,P73658
114,NA,NA,sll1755,sll1755,P73659
115,Porphyrin and chlorophyll metabolism,syn00860,hemC,slr1887,P73660
115,NA,NA,slr1888,slr1888,P73661
115,Taurine and hypotaurine metabolism,syn00430,pta,slr2132,P73662
115,NA,NA,sll2015,sll2015,P73663
115,NA,NA,sfsA,sll2014,P73664
115,NA,NA,sll2013,sll2013,P73665
115,NA,NA,rpoD,sll2012,P73666
115,Folate biosynthesis,syn00790,sll2011,sll2011,P73667
115,D-Glutamine and D-glutamate metabolism,syn00471,murD,sll2010,P73668
115,NA,NA,sll2009,sll2009,P73669
116,NA,NA,sll2008,sll2008,P73670
116,NA,NA,hupE,slr2135,P73671
116,Terpenoid backbone biosynthesis,syn00900,gcpE,slr2136,P73672
116,NA,NA,sll2007,sll2007,P73673
116,NA,NA,sll2006,sll2006,P73674
116,NA,NA,gyrB,sll2005,P77966
116,NA,NA,ssl3829,ssl3829,P73675
116,Photosynthesis,syn00195,ycf32,sml0007,P73676
116,NA,NA,slr2141,slr2141,P73677
116,NA,NA,sll2003,sll2003,P73678
117,NA,NA,cefD,slr2143,P73679
117,NA,NA,sll2002,sll2002,P73680
117,NA,NA,slr2144,slr2144,P73681
117,Mismatch repair,syn03430,mbpA,slr1803,P73682
117,NA,NA,sll1710,sll1710,P73683
117,Pentose phosphate pathway,syn00030,gdh,sll1709,P73684
117,NA,NA,ssl3291,ssl3291,P73685
117,NA,NA,sll1708,sll1708,P73686
117,NA,NA,slr1805,slr1805,P73687
117,NA,NA,csgA,sll1704,P73688
118,NA,NA,sppA,sll1703,P73689
118,NA,NA,sll1702,sll1702,P73690
118,NA,NA,slr1807,slr1807,P73691
118,Porphyrin and chlorophyll metabolism,syn00860,hemA,slr1808,P28463
118,NA,NA,slr1809,slr1809,P73692
118,Quorum sensing,syn02024,sll1699,sll1699,P73693
118,NA,NA,sll1698,sll1698,P73694
118,NA,NA,sll1697,sll1697,P73695
118,NA,NA,slr1811,slr1811,P73696
118,NA,NA,slr1812,slr1812,P73697
119,NA,NA,slr1813,slr1813,P73698
119,NA,NA,slr1814,slr1814,P73699
119,NA,NA,slr1815,slr1815,P73700
119,NA,NA,slr1816,slr1816,P73701
119,NA,NA,sll1696,sll1696,P73702
119,Two-component system,syn02020,hofG,sll1695,P73703
119,Two-component system,syn02020,hofG,sll1694,P73704
119,NA,NA,sll1693,sll1693,P73705
119,NA,NA,slr1818,slr1818,P73706
119,NA,NA,sll1692,sll1692,P73707
120,NA,NA,sll1691,sll1691,P73708
120,NA,NA,slr1819,slr1819,P73709
120,NA,NA,rpoD,sll1689,P73710
120,"Glycine, serine and threonine metabolism",syn00260,thrC,sll1688,P73711
120,NA,NA,slr1820,slr1820,P73712
120,NA,NA,sll1687,sll1687,P73713
120,NA,NA,slr1821,slr1821,P73714
120,Base excision repair,syn03410,nth,slr1822,P73715
120,NA,NA,slr1732,slr1732,P73716
120,NA,NA,sll1631,sll1631,P73717
121,NA,NA,sll1630,sll1630,P73718
121,NA,NA,phr,sll1629,P77967
121,NA,NA,sll1628,sll1628,P73719
121,NA,NA,opcA,slr1734,P73720
121,ABC transporters,syn02010,slr1735,slr1735,P73721
121,NA,NA,lexA,sll1626,P73722
121,Citrate cycle (TCA cycle),syn00020,sdhB,sll1625,P73723
121,NA,NA,sll1624,sll1624,P73724
121,ABC transporters,syn02010,sll1623,sll1623,P73725
122,Ubiquinone and other terpenoid-quinone biosynthesis,syn00130,slr1736,slr1736,P73726
122,Ubiquinone and other terpenoid-quinone biosynthesis,syn00130,slr1737,slr1737,P73727
122,NA,NA,sll1621,sll1621,P73728
122,NA,NA,slr1738,slr1738,P73729
122,NA,NA,sll1620,sll1620,P73730
122,Photosynthesis,syn00195,slr1739,slr1739,P73731
122,Quorum sensing,syn02024,slr1740,slr1740,P73732
122,Aminoacyl-tRNA biosynthesis,syn00970,trnD-GUC,trnD-GUC,NA
122,NA,NA,sll1618,sll1618,P73733
122,Peptidoglycan biosynthesis,syn00550,slr1742,slr1742,P73734
123,Ubiquinone and other terpenoid-quinone biosynthesis,syn00130,ndh,slr1743,P73735
123,Cationic antimicrobial peptide (CAMP) resistance,syn01503,amiA,slr1744,P73736
123,D-Glutamine and D-glutamate metabolism,syn00471,murI,slr1746,P73737
123,NA,NA,slr1747,slr1747,P73738
123,Oxidative phosphorylation,syn00190,ndh,slr0851,P73739
123,NA,NA,slr0852,slr0852,P73740
123,NA,NA,rimI,slr0853,P73741
123,NA,NA,phr,slr0854,Q55081
123,NA,NA,sll0858,sll0858,P73742
123,NA,NA,sll0857,sll0857,P73743
124,NA,NA,rpoE,sll0856,P73744
124,NA,NA,sll0855,sll0855,P73745
124,NA,NA,sll0854,sll0854,P73746
124,NA,NA,sll0853,sll0853,P73747
124,NA,NA,slr0856,slr0856,P73748
124,NA,NA,slr0857,slr0857,Q55696
124,Photosynthesis,syn00195,psbC,sll0851,P09193
124,Photosynthesis,syn00195,psbD,sll0849,P09192
124,Two-component system,syn02020,dnaA,sll0848,P49995
124,NA,NA,sll0847,sll0847,P73751
125,Purine metabolism,syn00230,purT,slr0861,Q55336
125,NA,NA,sll0846,sll0846,P73752
125,Lipopolysaccharide biosynthesis,syn00540,lmbP,slr0862,P73753
125,NA,NA,slr0863,slr0863,P73754
125,Sulfur relay system,syn04122,sll0844,sll0844,P73755
125,NA,NA,sll0843,sll0843,P73756
125,Starch and sucrose metabolism,syn00500,nplT,sll0842,P73757
125,NA,NA,slr0864,slr0864,P73758
125,NA,NA,slr0865,slr0865,P73759
125,NA,NA,sll0839,sll0839,P73760
126,Pyrimidine metabolism,syn00240,pyrF,sll0838,P73761
126,NA,NA,sll0837,sll0837,P73762
126,NA,NA,slr0867,slr0867,P73763
126,NA,NA,slr0868,slr0868,P73764
126,NA,NA,slr0869,slr0869,P73765
126,NA,NA,slr0870,slr0870,P73766
126,NA,NA,slr0871,slr0871,P73767
126,NA,NA,slr0872,slr0872,P73768
126,Mismatch repair,syn03430,mutS,sll1165,P73769
126,NA,NA,slr1243,slr1243,P73770
127,NA,NA,sll1164,sll1164,P73771
127,NA,NA,sll1163,sll1163,P73772
127,NA,NA,sll1162,sll1162,P73773
127,Purine metabolism,syn00230,sll1161,sll1161,P73774
127,NA,NA,sll1160,sll1160,P73775
127,NA,NA,sll1159,sll1159,P73776
127,NA,NA,sll1158,sll1158,P73777
127,NA,NA,slr1245,slr1245,P73778
127,NA,NA,ssr2078,ssr2078,P73779
127,NA,NA,slr1246,slr1246,P73780
128,NA,NA,sll1157,sll1157,P73781
128,NA,NA,sll1156,sll1156,P73782
128,NA,NA,sll1155,sll1155,P73783
128,NA,NA,norA,sll1154,P73784
128,ABC transporters,syn02010,pstS,slr1247,P73785
128,ABC transporters,syn02010,pstC,slr1248,P73786
128,ABC transporters,syn02010,pstA,slr1249,P73787
128,ABC transporters,syn02010,pstB,slr1250,P73788
128,NA,NA,cyp,slr1251,P73789
128,Folate biosynthesis,syn00790,dcoH,ssl2296,P73790
129,NA,NA,sll1151,sll1151,P73791
129,NA,NA,ssr2087,ssr2087,P73792
129,NA,NA,sll1150,sll1150,P73793
129,NA,NA,slr1253,slr1253,P73794
129,Carotenoid biosynthesis,syn00906,pds,slr1254,P29273
129,Carotenoid biosynthesis,syn00906,pys,slr1255,P37294
129,Glutathione metabolism,syn00480,sll1147,sll1147,P73795
129,Arginine biosynthesis,syn00220,ureA,slr1256,P73796
129,Aminoacyl-tRNA biosynthesis,syn00970,trnE-UUC,trnE-UUC,NA
129,NA,NA,slr1257,slr1257,P73797
130,NA,NA,slr1258,slr1258,P73798
130,NA,NA,slr1259,slr1259,P73799
130,NA,NA,slr1260,slr1260,P73800
130,NA,NA,slr1261,slr1261,P73801
130,NA,NA,slr1262,slr1262,P73802
130,NA,NA,slr1263,slr1263,P73803
130,NA,NA,sll1961,sll1961,P73804
130,NA,NA,sll1960,sll1960,P73805
130,NA,NA,suhB,sll1959,P73806
130,Histidine metabolism,syn00340,hisC,sll1958,P73807
131,NA,NA,arsA,sll1957,P73808
131,NA,NA,apqZ,slr2057,P73809
131,NA,NA,topA,slr2058,P73810
131,Cysteine and methionine metabolism,syn00270,slr2059,slr2059,P73811
131,NA,NA,slr2060,slr2060,P73812
131,NA,NA,sll1956,sll1956,P73813
131,NA,NA,sll1954,sll1954,P73814
131,NA,NA,ssl3692,ssl3692,P73815
131,NA,NA,slr2062,slr2062,P73816
131,NA,NA,sll1951,sll1951,P73817
132,NA,NA,sll1950,sll1950,P73818
132,NA,NA,sll1949,sll1949,P73819
132,Photosynthesis - antenna proteins,syn00196,apcA,slr2067,Q01951
132,Photosynthesis - antenna proteins,syn00196,apcB,slr1986,Q01952
132,Photosynthesis - antenna proteins,syn00196,apcC,ssr3383,Q01950
132,NA,NA,prmA,sll1909,P73820
132,"Glycine, serine and threonine metabolism",syn00260,serA,sll1908,P73821
132,NA,NA,slr1990,slr1990,P73822
132,Purine metabolism,syn00230,cyaA,slr1991,P73823
132,NA,NA,slr1992,slr1992,P73824
133,Fatty acid degradation,syn00071,thl,slr1993,P73825
133,Glyoxylate and dicarboxylate metabolism,syn00630,fabG,slr1994,P73826
133,NA,NA,sll1906,sll1906,P73827
133,NA,NA,sll1905,sll1905,P73828
133,NA,NA,slr1998,slr1998,P73829
133,NA,NA,slr1999,slr1999,P73830
133,NA,NA,slr2000,slr2000,P73831
133,NA,NA,slr2001,slr2001,P73832
133,NA,NA,slr2002,slr2002,P73833
133,NA,NA,slr2003,slr2003,P73834
134,Glutathione metabolism,syn00480,sll1902,sll1902,P73835
134,NA,NA,ssr3402,ssr3402,P73836
134,NA,NA,slr2004,slr2004,P73837
134,NA,NA,slr1712,slr1712,P73838
134,NA,NA,thdF,sll1615,P73839
134,NA,NA,pma1,sll1614,P37367
134,NA,NA,sll1613,sll1613,P73841
134,Folate biosynthesis,syn00790,folC,sll1612,P73842
134,NA,NA,sll1611,sll1611,P73843
134,NA,NA,slr1715,slr1715,Q55697
135,NA,NA,slr1716,slr1716,Q55696
135,NA,NA,sll1609,sll1609,P73844
135,NA,NA,sll1608,sll1608,P73845
135,NA,NA,slr1717,slr1717,P73846
135,NA,NA,sll1606,sll1606,P73847
135,Fatty acid biosynthesis,syn00061,fabZ,sll1605,P73848
135,Methane metabolism,syn00680,slr1718,slr1718,P73849
135,NA,NA,drgA,slr1719,Q55233
135,Aminoacyl-tRNA biosynthesis,syn00970,aspS,slr1720,P73851
135,NA,NA,slr1721,slr1721,P73852
136,Purine metabolism,syn00230,guaB,slr1722,P73853
136,ABC transporters,syn02010,lacG,slr1723,P73854
136,NA,NA,sll1601,sll1601,P73855
136,NA,NA,slr1724,slr1724,P73856
136,NA,NA,ssl3127,ssl3127,P73857
136,ABC transporters,syn02010,mntB,sll1600,Q55282
136,ABC transporters,syn02010,mntA,sll1599,Q55281
136,ABC transporters,syn02010,mntC,sll1598,Q79EF9
136,NA,NA,ssr2898,ssr2898,P73858
136,NA,NA,sll1596,sll1596,P73859
137,NA,NA,sll1595,sll1595,P73860
137,NA,NA,slr1726,slr1726,P73861
137,NA,NA,rbcR,sll1594,P73862
137,NA,NA,slr1727,slr1727,P73863
137,NA,NA,sll1592,sll1592,P73864
137,NA,NA,sll1590,sll1590,P73865
137,Two-component system,syn02020,kdpA,slr1728,P73866
137,Two-component system,syn02020,kdpB,slr1729,P73867
137,NA,NA,ssr2912,ssr2912,P73868
137,Two-component system,syn02020,kdpC,slr1730,P73869
138,Two-component system,syn02020,kdpD,slr1731,P73870
138,NA,NA,sll1586,sll1586,P73871
138,Carotenoid biosynthesis,syn00906,sll0254,sll0254,P73872
138,NA,NA,sll0253,sll0253,P73873
138,Porphyrin and chlorophyll metabolism,syn00860,cobA,slr0260,P73874
138,NA,NA,ssl0467,ssl0467,P73875
138,NA,NA,sll0252,sll0252,P73876
138,Oxidative phosphorylation,syn00190,ndhH,slr0261,P27724
138,NA,NA,slr0262,slr0262,P73877
138,NA,NA,slr0263,slr0263,P73878
139,NA,NA,slr0264,slr0264,P73879
139,NA,NA,slr0265,slr0265,P73880
139,Pantothenate and CoA biosynthesis,syn00770,dfp,sll0250,P73881
139,NA,NA,ssl0461,ssl0461,P73882
139,NA,NA,sll0249,sll0249,P73883
139,NA,NA,isiB,sll0248,P27319
139,NA,NA,isiA,sll0247,Q55274
139,NA,NA,slr0267,slr0267,P73885
139,NA,NA,sll0245,sll0245,P73886
139,Galactose metabolism,syn00052,galE,sll0244,P73887
140,NA,NA,slr0269,slr0269,P73888
140,NA,NA,slr0270,slr0270,P73889
140,NA,NA,nblA,ssl0453,P73890
140,NA,NA,nblA,ssl0452,P73891
140,NA,NA,slr0271,slr0271,P73892
140,NA,NA,slr0272,slr0272,P73893
140,NA,NA,slr0273,slr0273,P73894
140,NA,NA,sll0243,sll0243,P73895
140,NA,NA,sll0242,sll0242,P73896
140,NA,NA,sll0241,sll0241,P73897
141,ABC transporters,syn02010,sll0240,sll0240,P73898
141,ABC transporters,syn02010,sll0238,sll0238,P73899
141,ABC transporters,syn02010,sll0237,sll0237,P73900
141,NA,NA,ssl0438,ssl0438,P73901
141,NA,NA,sll0236,sll0236,P73902
141,Arginine biosynthesis,syn00220,slr2079,slr2079,P73903
141,NA,NA,ssr3532,ssr3532,P73904
141,NA,NA,slr2080,slr2080,P73905
141,"Phenylalanine, tyrosine and tryptophan biosynthesis",syn00400,tyrA,slr2081,P73906
141,Oxidative phosphorylation,syn00190,ctaD,slr2082,P73907
142,Oxidative phosphorylation,syn00190,ctaE,slr2083,P73908
142,NA,NA,slr2084,slr2084,P73909
142,NA,NA,sll1988,sll1988,P73910
142,Phenylalanine metabolism,syn00360,katG,sll1987,P73911
142,NA,NA,ycf44,slr2087,P73912
142,"Valine, leucine and isoleucine biosynthesis",syn00290,ilvG,slr2088,P73913
142,Sesquiterpenoid and triterpenoid biosynthesis,syn00909,shc,slr2089,P73914
142,Aminoacyl-tRNA biosynthesis,syn00970,trnP-UGG,trnP-UGG,NA
142,NA,NA,sll1985,sll1985,P73915
142,NA,NA,sll1984,sll1984,Q55696
143,NA,NA,sll1983,sll1983,Q55697
143,NA,NA,sll1982,sll1982,P73916
143,NA,NA,slr2092,slr2092,P73917
143,"Valine, leucine and isoleucine biosynthesis",syn00290,ilvB,sll1981,P73918
143,NA,NA,ssl3769,ssl3769,P73919
143,NA,NA,trxA,sll1980,P73920
143,NA,NA,sll1979,sll1979,P73921
143,Glycolysis / Gluconeogenesis,syn00010,glpX,slr2094,P73922
143,NA,NA,slr2095,slr2095,P73923
143,NA,NA,slr2096,slr2096,P73924
144,NA,NA,glbN,slr2097,P73925
144,NA,NA,slr2098,slr2098,P73926
144,NA,NA,slr2099,slr2099,P73927
144,NA,NA,slr2100,slr2100,P73928
144,NA,NA,slr2101,slr2101,P73929
144,Quorum sensing,syn02024,ftsY,slr2102,P73930
144,NA,NA,slr2103,slr2103,P73931
144,NA,NA,slr2104,slr2104,P73932
144,Glycerolipid metabolism,syn00561,sll1973,sll1973,P73933
144,NA,NA,slr2105,slr2105,P73934
145,Purine metabolism,syn00230,apt,sll1430,P73935
145,NA,NA,sll1429,sll1429,P73936
145,NA,NA,ssl2789,ssl2789,P73937
145,NA,NA,sll1428,sll1428,P73938
145,Vitamin B6 metabolism,syn00750,slr1503,slr1503,P73939
145,NA,NA,hhoB,sll1427,P73940
145,NA,NA,sll1426,sll1426,P73941
145,Aminoacyl-tRNA biosynthesis,syn00970,proS,sll1425,P73942
145,NA,NA,slr1505,slr1505,P73943
145,NA,NA,sll1424,sll1424,P73944
146,NA,NA,ntcA,sll1423,P33779
146,NA,NA,ssl2781,ssl2781,P73945
146,NA,NA,slr1506,slr1506,P73946
146,NA,NA,slr1507,slr1507,P73947
146,NA,NA,slr1508,slr1508,P73948
146,NA,NA,ntpJ,slr1509,P73949
146,Glycerolipid metabolism,syn00561,plsX,slr1510,P73950
146,Fatty acid biosynthesis,syn00061,fabH,slr1511,P73951
146,Photosynthesis,syn00195,sll1418,sll1418,P73952
146,NA,NA,slr1512,slr1512,P73953
147,NA,NA,slr1513,slr1513,P73954
147,Nicotinate and nicotinamide metabolism,syn00760,sll1415,sll1415,P73955
147,NA,NA,sll1414,sll1414,P73956
147,NA,NA,ssr2549,ssr2549,P73957
147,NA,NA,slr1515,slr1515,P73958
147,NA,NA,ssr2551,ssr2551,P73959
147,NA,NA,sodB,slr1516,P77968
147,"Valine, leucine and isoleucine biosynthesis",syn00290,leuB,slr1517,P73960
147,NA,NA,ssr2554,ssr2554,P73961
147,Ubiquinone and other terpenoid-quinone biosynthesis,syn00130,menA,slr1518,P73962
148,NA,NA,hglK,slr1519,P73963
148,NA,NA,slr1520,slr1520,P73964
148,NA,NA,hflX,slr1521,P73965
148,NA,NA,slr1522,slr1522,P73966
148,NA,NA,slr1523,slr1523,P73967
148,NA,NA,slr1524,slr1524,P73968
148,NA,NA,sll1411,sll1411,P73969
148,NA,NA,ssl2749,ssl2749,P73970
148,Glutathione metabolism,syn00480,lap,sll2001,P73971
148,Aminoacyl-tRNA biosynthesis,syn00970,trnF-GAA,trnF-GAA,NA
149,NA,NA,ssr3570,ssr3570,P73972
149,NA,NA,ssr3571,ssr3571,P73973
149,ABC transporters,syn02010,kpsM,slr2107,P73974
149,ABC transporters,syn02010,kpsT,slr2108,P73975
149,NA,NA,sll1999,sll1999,P97153
149,NA,NA,sll1998,sll1998,P73976
149,NA,NA,sll1997,sll1997,P73977
149,NA,NA,slr2110,slr2110,P73978
149,NA,NA,slr2111,slr2111,P73979
149,NA,NA,slr2112,slr2112,P73980
150,NA,NA,slr2113,slr2113,Q55696
150,Amino sugar and nucleotide sugar metabolism,syn00520,spsC,slr2114,P73981
150,NA,NA,slr2115,slr2115,P73982
150,NA,NA,spsA,slr2116,P73983
150,NA,NA,slr2117,slr2117,P73984
150,NA,NA,slr2118,slr2118,P73985
150,NA,NA,slr2119,slr2119,P73986
150,NA,NA,slr2120,slr2120,P73987
150,Tryptophan metabolism,syn00380,slr2121,slr2121,P73988
150,NA,NA,slr2122,slr2122,P73989
151,NA,NA,slr2123,slr2123,P73990
151,NA,NA,slr2124,slr2124,P73991
151,NA,NA,slr2125,slr2125,P73992
151,NA,NA,slr2126,slr2126,P73993
151,NA,NA,slr2127,slr2127,P73994
151,NA,NA,slr2128,slr2128,P73995
151,NA,NA,sll1995,sll1995,P73996
151,Porphyrin and chlorophyll metabolism,syn00860,hemB,sll1994,P77969
151,"Phenylalanine, tyrosine and tryptophan biosynthesis",syn00400,aroB,slr2130,P73997
151,NA,NA,slr2131,slr2131,P73998
152,NA,NA,sll1241,sll1241,P73999
152,NA,NA,sll1240,sll1240,P74000
152,NA,NA,sll1239,sll1239,P74001
152,NA,NA,slr1322,slr1322,P74002
152,NA,NA,hemK,sll1237,P74003
152,NA,NA,slr1324,slr1324,P74004
152,NA,NA,ssr2194,ssr2194,P74005
152,NA,NA,sll1236,sll1236,P74006
152,Purine metabolism,syn00230,spoT,slr1325,P74007
152,Cysteine and methionine metabolism,syn00270,ahcY,sll1234,P74008
153,NA,NA,ssr2201,ssr2201,P74009
153,NA,NA,slr1327,slr1327,P74010
153,NA,NA,sll1233,sll1233,P74011
153,NA,NA,sll1232,sll1232,P74012
153,NA,NA,mtfB,sll1231,P74013
153,NA,NA,sll1229,sll1229,P74014
153,NA,NA,sll1228,sll1228,P74015
153,Oxidative phosphorylation,syn00190,atpB,slr1329,P26527
153,Oxidative phosphorylation,syn00190,atpE,slr1330,P26533
153,NA,NA,ymxG,slr1331,P74016
154,Fatty acid biosynthesis,syn00061,fabF,slr1332,P74017
154,NA,NA,hoxH,sll1226,P74018
154,NA,NA,sll1225,sll1225,P74019
154,NA,NA,ssl2420,ssl2420,P74020
154,NA,NA,hoxY,sll1224,P74021
154,Oxidative phosphorylation,syn00190,hoxU,sll1223,P74022
154,NA,NA,sll1222,sll1222,P74023
154,Oxidative phosphorylation,syn00190,hoxF,sll1221,P74024
154,Oxidative phosphorylation,syn00190,sll1220,sll1220,P74025
154,NA,NA,ssr2227,ssr2227,P74026
155,NA,NA,slr1334,slr1334,P74027
155,NA,NA,sll1219,sll1219,P74028
155,NA,NA,ycf39,sll1218,P74029
155,NA,NA,sll1217,sll1217,P74030
155,NA,NA,ssr1375,ssr1375,P74031
155,Peptidoglycan biosynthesis,syn00550,dacB,slr0804,P74032
155,NA,NA,slr0806,slr0806,P74033
155,Photosynthesis,syn00195,psaJ,sml0008,Q55329
155,Photosynthesis,syn00195,psaF,sll0819,P29256
155,NA,NA,gcp,slr0807,P74034
156,NA,NA,slr0808,slr0808,P74035
156,Amino sugar and nucleotide sugar metabolism,syn00520,rfbB,slr0809,P74036
156,NA,NA,slr0810,slr0810,P74037
156,NA,NA,sll0818,sll0818,P74038
156,NA,NA,ssl1520,ssl1520,P74039
156,Metabolic pathways,syn01100,miaA,sll0817,P74040
156,NA,NA,sll0816,sll0816,P74041
156,NA,NA,sll0815,sll0815,P74042
156,NA,NA,sll0814,sll0814,P74043
156,Oxidative phosphorylation,syn00190,ctaC,sll0813,P74044
157,Pantothenate and CoA biosynthesis,syn00770,slr0812,slr0812,P74045
157,Sphingolipid metabolism,syn00600,slr0813,slr0813,P74046
157,NA,NA,sll0812,sll0812,P74047
157,Oxidative phosphorylation,syn00190,ndhL,ssr1386,P27372
157,NA,NA,slr0815,slr0815,P74048
157,NA,NA,slr0816,slr0816,P74049
157,NA,NA,sll0811,sll0811,P74050
157,NA,NA,sll0810,sll0810,P74051
157,Lipoic acid metabolism,syn00785,sll0809,sll0809,P74052
157,Aminoacyl-tRNA biosynthesis,syn00970,trnG-UCC,trnG-UCC,NA
158,Ubiquinone and other terpenoid-quinone biosynthesis,syn00130,entC,slr0817,P74053
158,NA,NA,slr0818,slr0818,P74054
158,NA,NA,int,slr0819,P74055
158,NA,NA,ssr1391,ssr1391,P74056
158,NA,NA,slr0820,slr0820,P74057
158,NA,NA,ssl1507,ssl1507,P74058
158,NA,NA,sll0808,sll0808,P74059
158,Sulfur relay system,syn04122,slr0821,slr0821,P74060
158,Pentose phosphate pathway,syn00030,cfxE,sll0807,P74061
158,NA,NA,slr0822,slr0822,P74062
159,NA,NA,ycf3,slr0823,P74063
159,NA,NA,sll0804,sll0804,P74064
159,NA,NA,sll0803,sll0803,P74065
159,NA,NA,sll0802,sll0802,P74066
159,NA,NA,ssl1498,ssl1498,P74067
159,NA,NA,sll1263,sll1263,P74068
159,Oxidative phosphorylation,syn00190,sll1262,sll1262,P74069
159,NA,NA,tsf,sll1261,P74070
159,Ribosome,syn03010,rps2,sll1260,P74071
159,Aminoacyl-tRNA biosynthesis,syn00970,trnI-CAU,trnI-CAU,NA
160,NA,NA,slr1336,slr1336,P74072
160,Pyrimidine metabolism,syn00240,sll1258,sll1258,P74073
160,NA,NA,sll1257,sll1257,Q55696
160,NA,NA,sll1256,sll1256,Q55697
160,NA,NA,slr1338,slr1338,P74074
160,NA,NA,slr1339,slr1339,P74075
160,NA,NA,slr1340,slr1340,P74076
160,NA,NA,sll1255,sll1255,P74077
160,NA,NA,sll1254,sll1254,P74078
160,NA,NA,slr1342,slr1342,P74079
161,NA,NA,slr1343,slr1343,P74080
161,NA,NA,pcnB,sll1253,P74081
161,NA,NA,sll1252,sll1252,P74082
161,ABC transporters,syn02010,slr1344,slr1344,P74083
161,NA,NA,sll1251,sll1251,P74084
161,NA,NA,ssl2471,ssl2471,P74085
161,NA,NA,sll1250,sll1250,P74086
161,Pyrimidine metabolism,syn00240,panC_kcy,sll1249,Q55074
161,Nitrogen metabolism,syn00910,icfA,slr1347,Q54735
161,Cysteine and methionine metabolism,syn00270,cysE,slr1348,P74089
162,Glycolysis / Gluconeogenesis,syn00010,pgi,slr1349,P52983
162,Two-component system,syn02020,desA,slr1350,P20388
162,NA,NA,sll1247,sll1247,P45451
162,Lysine biosynthesis,syn00300,murF,slr1351,P45450
162,NA,NA,cytM,sll1245,P42351
162,Ribosome,syn03010,rpl9,sll1244,P42352
162,NA,NA,slr1353,slr1353,P42350
162,NA,NA,sll1242,sll1242,P42349
162,NA,NA,slr1956,slr1956,P74092
162,NA,NA,slr1957,slr1957,P74093
163,NA,NA,slr1958,slr1958,P74094
163,NA,NA,act,sll1900,Q79EF3
163,NA,NA,hypC,ssl3580,P74095
163,Oxidative phosphorylation,syn00190,ctaB,sll1899,Q79EF2
163,Oxidative phosphorylation,syn00190,sll1898,sll1898,P74096
163,NA,NA,slr1959,slr1959,P74097
163,NA,NA,sll1897,sll1897,P74098
163,NA,NA,ssl3573,ssl3573,P74099
163,NA,NA,slr1962,slr1962,P74100
163,NA,NA,sll1895,sll1895,P74101
164,NA,NA,slr1963,slr1963,P74102
164,NA,NA,slr1964,slr1964,P74103
164,Riboflavin metabolism,syn00740,ribA,sll1894,P74104
164,NA,NA,slr1966,slr1966,P74105
164,Histidine metabolism,syn00340,hisF,sll1893,P74106
164,NA,NA,sll1892,sll1892,P74107
164,NA,NA,slr1968,slr1968,P74108
164,NA,NA,sll1891,sll1891,P74109
164,Porphyrin and chlorophyll metabolism,syn00860,cobN,sll1890,P74110
164,Two-component system,syn02020,slr1969,slr1969,P74111
165,Quorum sensing,syn02024,ssr3341,ssr3341,P74112
165,NA,NA,slr1970,slr1970,P74113
165,NA,NA,slr1971,slr1971,P74114
165,NA,NA,sll1888,sll1888,P74115
165,NA,NA,ssl3549,ssl3549,P74116
165,NA,NA,slr1972,slr1972,P74117
165,NA,NA,sll1886,sll1886,P74118
165,NA,NA,sll1885,sll1885,P74119
165,NA,NA,slr1974,slr1974,P74120
165,NA,NA,sll1884,sll1884,P74121
166,Arginine biosynthesis,syn00220,argJ,sll1883,P74122
166,NA,NA,sll1882,sll1882,P74123
166,Amino sugar and nucleotide sugar metabolism,syn00520,slr1975,slr1975,P74124
